Unnamed: 0,individualID,domainID,siteID,plotID,subplotID,pointID,stemDistance,stemAzimuth,scientificName,taxonRank,adjNorthing,adjEasting,adjCoordinateUncertainty,adjDecimalLatitude,adjDecimalLongitude,adjElevation,adjElevationUncertainty,growthForm,plantStatus,stemDiameter,measurementHeight,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,initialBandStemDiameter,initialDendrometerGap,dendrometerHeight,dendrometerGap,dendrometerCondition,bandStemDiameter,biomass,sampling_area,geometry,area,individualStemNumberDensity,individualBasalArea
2325,NEON.PLA.D17.SOAP.04332,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,2.1,,,,1.8,0.8,,inverted cone,2.9,1.0,0.5,0.5,,,,,,,657.7830074086673,200.0,"POLYGON ((299255.58800000045 4101302.939999999, 299255.58800000045 4101322.9399999995, 299275.5880000001 4101322.9399999995, 299275.5880000001 4101302.939999999, 299255.58800000045 4101302.939999999))",400.0000000023283,0.005,
2326,NEON.PLA.D17.SOAP.04332,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,2.1,,,,1.8,0.8,,inverted cone,1.6,1.0,0.5,0.5,,,,,,,136.0189505290848,200.0,"POLYGON ((299255.58800000045 4101302.939999999, 299255.58800000045 4101322.9399999995, 299275.5880000001 4101322.9399999995, 299275.5880000001 4101302.939999999, 299255.58800000045 4101302.939999999))",400.0000000023283,0.005,
2327,NEON.PLA.D17.SOAP.04333,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,1.1,,,,0.9,0.8,,inverted cone,1.8,1.0,0.55,0.5,,,,,,,185.85010534855164,200.0,"POLYGON ((299255.58800000045 4101302.939999999, 299255.58800000045 4101322.9399999995, 299275.5880000001 4101322.9399999995, 299275.5880000001 4101302.939999999, 299255.58800000045 4101302.939999999))",400.0000000023283,0.005,
2328,NEON.PLA.D17.SOAP.04333,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,1.1,,,,0.9,0.8,,inverted cone,1.5,1.0,0.55,0.5,,,,,,,114.63526967129866,200.0,"POLYGON ((299255.58800000045 4101302.939999999, 299255.58800000045 4101322.9399999995, 299275.5880000001 4101322.9399999995, 299275.5880000001 4101302.939999999, 299255.58800000045 4101302.939999999))",400.0000000023283,0.005,
2329,NEON.PLA.D17.SOAP.04334,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,1.7,,,,1.3,0.8,,inverted cone,2.5,1.0,0.6,0.5,,,,,,,443.8716179228566,200.0,"POLYGON ((299255.58800000045 4101302.939999999, 299255.58800000045 4101322.9399999995, 299275.5880000001 4101322.9399999995, 299275.5880000001 4101302.939999999, 299255.58800000045 4101302.939999999))",400.0000000023283,0.005,
2330,NEON.PLA.D17.SOAP.04335,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,1.9,,,,1.0,0.6,,inverted cone,1.4,1.0,0.8,0.7,,,,,,,95.47954079750855,200.0,"POLYGON ((299255.58800000045 4101302.939999999, 299255.58800000045 4101322.9399999995, 299275.5880000001 4101322.9399999995, 299275.5880000001 4101302.939999999, 299255.58800000045 4101302.939999999))",400.0000000023283,0.005,
2331,NEON.PLA.D17.SOAP.04336,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,2.1,,,,1.3,0.9,,inverted cone,1.5,1.0,0.5,0.25,,,,,,,114.63526967129866,200.0,"POLYGON ((299255.58800000045 4101302.939999999, 299255.58800000045 4101322.9399999995, 299275.5880000001 4101322.9399999995, 299275.5880000001 4101302.939999999, 299255.58800000045 4101302.939999999))",400.0000000023283,0.005,
2332,NEON.PLA.D17.SOAP.04337,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,1.5,,,,1.4,1.1,,inverted cone,1.6,1.0,0.6,0.4,,,,,,,136.0189505290848,200.0,"POLYGON ((299255.58800000045 4101302.939999999, 299255.58800000045 4101322.9399999995, 299275.5880000001 4101322.9399999995, 299275.5880000001 4101302.939999999, 299255.58800000045 4101302.939999999))",400.0000000023283,0.005,
2333,NEON.PLA.D17.SOAP.04338,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,1.7,,,,0.8,0.6,,inverted cone,1.3,1.0,0.85,0.4,,,,,,,78.4540047572056,200.0,"POLYGON ((299255.58800000045 4101302.939999999, 299255.58800000045 4101322.9399999995, 299275.5880000001 4101322.9399999995, 299275.5880000001 4101302.939999999, 299255.58800000045 4101302.939999999))",400.0000000023283,0.005,
2334,NEON.PLA.D17.SOAP.04339,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,1.4,,,,0.7,0.5,,inverted cone,1.2,1.0,0.25,0.1,,,,,,,63.458423497344484,200.0,"POLYGON ((299255.58800000045 4101302.939999999, 299255.58800000045 4101322.9399999995, 299275.5880000001 4101322.9399999995, 299275.5880000001 4101302.939999999, 299255.58800000045 4101302.939999999))",400.0000000023283,0.005,
2335,NEON.PLA.D17.SOAP.04340,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,2.0,,,,1.6,0.7,,inverted cone,2.0,1.0,0.45,0.2,,,,,,,245.7131490977108,200.0,"POLYGON ((299255.58800000045 4101302.939999999, 299255.58800000045 4101322.9399999995, 299275.5880000001 4101322.9399999995, 299275.5880000001 4101302.939999999, 299255.58800000045 4101302.939999999))",400.0000000023283,0.005,
2336,NEON.PLA.D17.SOAP.04342,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,1.5,,,,0.9,0.6,,inverted cone,1.5,1.0,0.35,0.2,,,,,,,114.63526967129866,200.0,"POLYGON ((299255.58800000045 4101302.939999999, 299255.58800000045 4101322.9399999995, 299275.5880000001 4101322.9399999995, 299275.5880000001 4101302.939999999, 299255.58800000045 4101302.939999999))",400.0000000023283,0.005,
2337,NEON.PLA.D17.SOAP.04343,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,1.2,,,,0.6,0.5,,inverted cone,1.3,1.0,0.35,0.3,,,,,,,78.4540047572056,200.0,"POLYGON ((299255.58800000045 4101302.939999999, 299255.58800000045 4101322.9399999995, 299275.5880000001 4101322.9399999995, 299275.5880000001 4101302.939999999, 299255.58800000045 4101302.939999999))",400.0000000023283,0.005,
2338,NEON.PLA.D17.SOAP.04344,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,1.2,,,,0.8,0.5,,inverted cone,1.4,1.0,0.3,0.2,,,,,,,95.47954079750855,200.0,"POLYGON ((299255.58800000045 4101302.939999999, 299255.58800000045 4101322.9399999995, 299275.5880000001 4101322.9399999995, 299275.5880000001 4101302.939999999, 299255.58800000045 4101302.939999999))",400.0000000023283,0.005,
2339,NEON.PLA.D17.SOAP.04345,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,1.9,,,,1.5,0.9,,inverted cone,2.0,1.0,0.3,0.2,,,,,,,245.7131490977108,200.0,"POLYGON ((299255.58800000045 4101302.939999999, 299255.58800000045 4101322.9399999995, 299275.5880000001 4101322.9399999995, 299275.5880000001 4101302.939999999, 299255.58800000045 4101302.939999999))",400.0000000023283,0.005,
2340,NEON.PLA.D17.SOAP.04346,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,1.7,,,,0.6,0.4,,inverted cone,1.5,1.0,0.37,0.15,,,,,,,114.63526967129866,200.0,"POLYGON ((299255.58800000045 4101302.939999999, 299255.58800000045 4101322.9399999995, 299275.5880000001 4101322.9399999995, 299275.5880000001 4101302.939999999, 299255.58800000045 4101302.939999999))",400.0000000023283,0.005,
2341,NEON.PLA.D17.SOAP.04347,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,1.6,,,,0.6,0.5,,inverted cone,1.3,1.0,0.45,0.4,,,,,,,78.4540047572056,200.0,"POLYGON ((299255.58800000045 4101302.939999999, 299255.58800000045 4101322.9399999995, 299275.5880000001 4101322.9399999995, 299275.5880000001 4101302.939999999, 299255.58800000045 4101302.939999999))",400.0000000023283,0.005,
2342,NEON.PLA.D17.SOAP.04348,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,2.1,,,,1.0,0.8,,inverted cone,1.4,1.0,0.7,0.7,,,,,,,95.47954079750855,200.0,"POLYGON ((299255.58800000045 4101302.939999999, 299255.58800000045 4101322.9399999995, 299275.5880000001 4101322.9399999995, 299275.5880000001 4101302.939999999, 299255.58800000045 4101302.939999999))",400.0000000023283,0.005,
2343,NEON.PLA.D17.SOAP.04348,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,2.1,,,,1.0,0.8,,inverted cone,1.9,1.0,0.7,0.7,,,,,,,214.4825390568623,200.0,"POLYGON ((299255.58800000045 4101302.939999999, 299255.58800000045 4101322.9399999995, 299275.5880000001 4101322.9399999995, 299275.5880000001 4101302.939999999, 299255.58800000045 4101302.939999999))",400.0000000023283,0.005,
2344,NEON.PLA.D17.SOAP.04349,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,1.7,,,,1.0,1.0,,inverted cone,1.4,1.0,0.5,0.3,,,,,,,95.47954079750855,200.0,"POLYGON ((299255.58800000045 4101302.939999999, 299255.58800000045 4101322.9399999995, 299275.5880000001 4101322.9399999995, 299275.5880000001 4101302.939999999, 299255.58800000045 4101302.939999999))",400.0000000023283,0.005,
2345,NEON.PLA.D17.SOAP.04349,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,1.7,,,,1.0,1.0,,inverted cone,2.5,1.0,0.5,0.3,,,,,,,443.8716179228566,200.0,"POLYGON ((299255.58800000045 4101302.939999999, 299255.58800000045 4101322.9399999995, 299275.5880000001 4101322.9399999995, 299275.5880000001 4101302.939999999, 299255.58800000045 4101302.939999999))",400.0000000023283,0.005,
2346,NEON.PLA.D17.SOAP.04350,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,1.1,,,,0.6,0.5,,half-sphere,1.8,1.0,,,,,,,,,185.85010534855164,200.0,"POLYGON ((299255.58800000045 4101302.939999999, 299255.58800000045 4101322.9399999995, 299275.5880000001 4101322.9399999995, 299275.5880000001 4101302.939999999, 299255.58800000045 4101302.939999999))",400.0000000023283,0.005,
2347,NEON.PLA.D17.SOAP.04351,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,1.0,,,,0.8,0.6,,inverted cone,1.3,1.0,0.5,0.4,,,,,,,78.4540047572056,200.0,"POLYGON ((299255.58800000045 4101302.939999999, 299255.58800000045 4101322.9399999995, 299275.5880000001 4101322.9399999995, 299275.5880000001 4101302.939999999, 299255.58800000045 4101302.939999999))",400.0000000023283,0.005,
2348,NEON.PLA.D17.SOAP.04352,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,1.6,,,,0.8,0.7,,inverted cone,2.5,1.0,0.35,0.25,,,,,,,443.8716179228566,200.0,"POLYGON ((299255.58800000045 4101302.939999999, 299255.58800000045 4101322.9399999995, 299275.5880000001 4101322.9399999995, 299275.5880000001 4101302.939999999, 299255.58800000045 4101302.939999999))",400.0000000023283,0.005,
2350,NEON.PLA.D17.SOAP.04354,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,1.2,,,,0.9,0.9,,inverted cone,1.3,1.0,0.9,0.4,,,,,,,78.4540047572056,200.0,"POLYGON ((299255.58800000045 4101302.939999999, 299255.58800000045 4101322.9399999995, 299275.5880000001 4101322.9399999995, 299275.5880000001 4101302.939999999, 299255.58800000045 4101302.939999999))",400.0000000023283,0.005,
2351,NEON.PLA.D17.SOAP.04354,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,1.2,,,,0.9,0.9,,inverted cone,1.5,1.0,0.9,0.4,,,,,,,114.63526967129866,200.0,"POLYGON ((299255.58800000045 4101302.939999999, 299255.58800000045 4101322.9399999995, 299275.5880000001 4101322.9399999995, 299275.5880000001 4101302.939999999, 299255.58800000045 4101302.939999999))",400.0000000023283,0.005,
2352,NEON.PLA.D17.SOAP.04355,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,1.8,,,,1.4,0.8,,inverted cone,1.5,1.0,0.6,0.6,,,,,,,114.63526967129866,200.0,"POLYGON ((299255.58800000045 4101302.939999999, 299255.58800000045 4101322.9399999995, 299275.5880000001 4101322.9399999995, 299275.5880000001 4101302.939999999, 299255.58800000045 4101302.939999999))",400.0000000023283,0.005,
2353,NEON.PLA.D17.SOAP.04355,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,1.8,,,,1.4,0.8,,inverted cone,2.0,1.0,0.6,0.6,,,,,,,245.7131490977108,200.0,"POLYGON ((299255.58800000045 4101302.939999999, 299255.58800000045 4101322.9399999995, 299275.5880000001 4101322.9399999995, 299275.5880000001 4101302.939999999, 299255.58800000045 4101302.939999999))",400.0000000023283,0.005,
2354,NEON.PLA.D17.SOAP.04356,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,1.9,,,,1.3,0.9,,inverted cone,2.9,1.0,0.45,0.45,,,,,,,657.7830074086673,200.0,"POLYGON ((299255.58800000045 4101302.939999999, 299255.58800000045 4101322.9399999995, 299275.5880000001 4101322.9399999995, 299275.5880000001 4101302.939999999, 299255.58800000045 4101302.939999999))",400.0000000023283,0.005,
2355,NEON.PLA.D17.SOAP.04357,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,1.6,,,,0.7,0.4,,inverted cone,2.4,1.0,0.2,0.2,,,,,,,398.3574581913099,200.0,"POLYGON ((299255.58800000045 4101302.939999999, 299255.58800000045 4101322.9399999995, 299275.5880000001 4101322.9399999995, 299275.5880000001 4101302.939999999, 299255.58800000045 4101302.939999999))",400.0000000023283,0.005,
2356,NEON.PLA.D17.SOAP.04357,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,1.6,,,,0.7,0.4,,inverted cone,1.1,1.0,0.2,0.2,,,,,,,50.38981807334666,200.0,"POLYGON ((299255.58800000045 4101302.939999999, 299255.58800000045 4101322.9399999995, 299275.5880000001 4101322.9399999995, 299275.5880000001 4101302.939999999, 299255.58800000045 4101302.939999999))",400.0000000023283,0.005,
2357,NEON.PLA.D17.SOAP.04358,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,1.1,,,,0.9,0.8,,inverted cone,1.4,1.0,0.55,0.2,,,,,,,95.47954079750855,200.0,"POLYGON ((299255.58800000045 4101302.939999999, 299255.58800000045 4101322.9399999995, 299275.5880000001 4101322.9399999995, 299275.5880000001 4101302.939999999, 299255.58800000045 4101302.939999999))",400.0000000023283,0.005,
2358,NEON.PLA.D17.SOAP.04359,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,2.0,,,,1.4,1.2,,inverted cone,2.9,1.0,0.4,0.4,,,,,,,657.7830074086673,200.0,"POLYGON ((299255.58800000045 4101302.939999999, 299255.58800000045 4101322.9399999995, 299275.5880000001 4101322.9399999995, 299275.5880000001 4101302.939999999, 299255.58800000045 4101302.939999999))",400.0000000023283,0.005,
2359,NEON.PLA.D17.SOAP.04360,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,0.8,,,,0.8,0.7,,inverted cone,1.5,1.0,0.3,0.2,,,,,,,114.63526967129866,200.0,"POLYGON ((299255.58800000045 4101302.939999999, 299255.58800000045 4101322.9399999995, 299275.5880000001 4101322.9399999995, 299275.5880000001 4101302.939999999, 299255.58800000045 4101302.939999999))",400.0000000023283,0.005,
2360,NEON.PLA.D17.SOAP.04360,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,0.8,,,,0.8,0.7,,inverted cone,1.5,1.0,0.3,0.2,,,,,,,114.63526967129866,200.0,"POLYGON ((299255.58800000045 4101302.939999999, 299255.58800000045 4101322.9399999995, 299275.5880000001 4101322.9399999995, 299275.5880000001 4101302.939999999, 299255.58800000045 4101302.939999999))",400.0000000023283,0.005,
2362,NEON.PLA.D17.SOAP.04362,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,1.3,,,,1.5,0.9,,inverted cone,1.5,1.0,0.3,0.2,,,,,,,114.63526967129866,200.0,"POLYGON ((299255.58800000045 4101302.939999999, 299255.58800000045 4101322.9399999995, 299275.5880000001 4101322.9399999995, 299275.5880000001 4101302.939999999, 299255.58800000045 4101302.939999999))",400.0000000023283,0.005,
2363,NEON.PLA.D17.SOAP.04362,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,1.3,,,,1.5,0.9,,inverted cone,1.4,1.0,0.3,0.2,,,,,,,95.47954079750855,200.0,"POLYGON ((299255.58800000045 4101302.939999999, 299255.58800000045 4101322.9399999995, 299275.5880000001 4101322.9399999995, 299275.5880000001 4101302.939999999, 299255.58800000045 4101302.939999999))",400.0000000023283,0.005,
2364,NEON.PLA.D17.SOAP.04363,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,1.5,,,,0.9,0.7,,inverted cone,1.3,1.0,0.4,0.2,,,,,,,78.4540047572056,200.0,"POLYGON ((299255.58800000045 4101302.939999999, 299255.58800000045 4101322.9399999995, 299275.5880000001 4101322.9399999995, 299275.5880000001 4101302.939999999, 299255.58800000045 4101302.939999999))",400.0000000023283,0.005,
2365,NEON.PLA.D17.SOAP.04364,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,1.6,,,,1.5,1.2,,inverted cone,2.2,1.0,0.5,0.2,,,,,,,316.3198633079959,200.0,"POLYGON ((299255.58800000045 4101302.939999999, 299255.58800000045 4101322.9399999995, 299275.5880000001 4101322.9399999995, 299275.5880000001 4101302.939999999, 299255.58800000045 4101302.939999999))",400.0000000023283,0.005,
2366,NEON.PLA.D17.SOAP.04364,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,1.6,,,,1.5,1.2,,inverted cone,1.6,1.0,0.5,0.2,,,,,,,136.0189505290848,200.0,"POLYGON ((299255.58800000045 4101302.939999999, 299255.58800000045 4101322.9399999995, 299275.5880000001 4101322.9399999995, 299275.5880000001 4101302.939999999, 299255.58800000045 4101302.939999999))",400.0000000023283,0.005,
2367,NEON.PLA.D17.SOAP.04365,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,1.2,,,,1.1,0.7,,inverted cone,2.9,1.0,0.3,0.25,,,,,,,657.7830074086673,200.0,"POLYGON ((299255.58800000045 4101302.939999999, 299255.58800000045 4101322.9399999995, 299275.5880000001 4101322.9399999995, 299275.5880000001 4101302.939999999, 299255.58800000045 4101302.939999999))",400.0000000023283,0.005,
2369,NEON.PLA.D17.SOAP.04367,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,1.0,,,,0.8,0.6,,inverted cone,1.4,1.0,0.5,0.3,,,,,,,95.47954079750855,200.0,"POLYGON ((299255.58800000045 4101302.939999999, 299255.58800000045 4101322.9399999995, 299275.5880000001 4101322.9399999995, 299275.5880000001 4101302.939999999, 299255.58800000045 4101302.939999999))",400.0000000023283,0.005,
2372,NEON.PLA.D17.SOAP.04370,D17,SOAP,SOAP_020,32.0,,,,Calocedrus decurrens (Torr.) Florin,species,,,,,,,,single bole tree,Standing dead,46.2,130.0,24.2,,,,2.8,2.3,Full sun,,,,,,,,,,,,663.4109428468614,400.0,"POLYGON ((299255.58800000045 4101302.939999999, 299255.58800000045 4101322.9399999995, 299275.5880000001 4101322.9399999995, 299275.5880000001 4101302.939999999, 299255.58800000045 4101302.939999999))",400.0000000023283,0.0025,1676.3852558820495
2373,NEON.PLA.D17.SOAP.04371,D17,SOAP,SOAP_020,32.0,33.0,3.6,320.2,Calocedrus decurrens (Torr.) Florin,species,4101305.37679068,299273.068645082,0.7,37.0365184200071,-119.256883628917,1127.82,1.1,single bole tree,Standing dead,46.0,130.0,21.8,,,,4.0,3.3,Full sun,,,,,,,,,,,,656.4836960659952,400.0,"POLYGON ((299255.58800000045 4101302.939999999, 299255.58800000045 4101322.9399999995, 299275.5880000001 4101322.9399999995, 299275.5880000001 4101302.939999999, 299255.58800000045 4101302.939999999))",400.0000000023283,0.0025,1661.9025137490005
2738,NEON.PLA.D17.SOAP.05608,D17,SOAP,SOAP_020,41.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,0.9,0.2,,,1.2,1.1,,ellipsoid or sphere,2.4,10.0,,,,,,,,,398.3574581913099,200.0,"POLYGON ((299255.58800000045 4101302.939999999, 299255.58800000045 4101322.9399999995, 299275.5880000001 4101322.9399999995, 299275.5880000001 4101302.939999999, 299255.58800000045 4101302.939999999))",400.0000000023283,0.005,
2739,NEON.PLA.D17.SOAP.05609,D17,SOAP,SOAP_020,41.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,0.9,0.1,,,0.7,0.7,,ellipsoid or sphere,1.2,10.0,,,,,,,,,63.458423497344484,200.0,"POLYGON ((299255.58800000045 4101302.939999999, 299255.58800000045 4101322.9399999995, 299275.5880000001 4101322.9399999995, 299275.5880000001 4101302.939999999, 299255.58800000045 4101302.939999999))",400.0000000023283,0.005,
2740,NEON.PLA.D17.SOAP.05610,D17,SOAP,SOAP_020,41.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,1.0,0.2,,,0.9,0.8,,ellipsoid or sphere,1.1,10.0,,,,,,,,,50.38981807334666,200.0,"POLYGON ((299255.58800000045 4101302.939999999, 299255.58800000045 4101322.9399999995, 299275.5880000001 4101322.9399999995, 299275.5880000001 4101302.939999999, 299255.58800000045 4101302.939999999))",400.0000000023283,0.005,
2741,NEON.PLA.D17.SOAP.05611,D17,SOAP,SOAP_020,41.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,1.3,0.3,,,0.9,0.8,,ellipsoid or sphere,1.9,10.0,,,,,,,,,214.4825390568623,200.0,"POLYGON ((299255.58800000045 4101302.939999999, 299255.58800000045 4101322.9399999995, 299275.5880000001 4101322.9399999995, 299275.5880000001 4101302.939999999, 299255.58800000045 4101302.939999999))",400.0000000023283,0.005,
2742,NEON.PLA.D17.SOAP.05612,D17,SOAP,SOAP_020,41.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,2.2,0.2,,,1.6,1.4,,ellipsoid or sphere,2.1,10.0,,,,,,,,,279.63005914558937,200.0,"POLYGON ((299255.58800000045 4101302.939999999, 299255.58800000045 4101322.9399999995, 299275.5880000001 4101322.9399999995, 299275.5880000001 4101302.939999999, 299255.58800000045 4101302.939999999))",400.0000000023283,0.005,
2743,NEON.PLA.D17.SOAP.05613,D17,SOAP,SOAP_020,41.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,1.2,0.4,,,0.7,0.6,,ellipsoid or sphere,1.2,10.0,,,,,,,,,63.458423497344484,200.0,"POLYGON ((299255.58800000045 4101302.939999999, 299255.58800000045 4101322.9399999995, 299275.5880000001 4101322.9399999995, 299275.5880000001 4101302.939999999, 299255.58800000045 4101302.939999999))",400.0000000023283,0.005,
2744,NEON.PLA.D17.SOAP.05614,D17,SOAP,SOAP_020,41.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,1.4,0.1,,,1.0,0.9,,ellipsoid or sphere,2.0,10.0,,,,,,,,,245.7131490977108,200.0,"POLYGON ((299255.58800000045 4101302.939999999, 299255.58800000045 4101322.9399999995, 299275.5880000001 4101322.9399999995, 299275.5880000001 4101302.939999999, 299255.58800000045 4101302.939999999))",400.0000000023283,0.005,
2745,NEON.PLA.D17.SOAP.05615,D17,SOAP,SOAP_020,41.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,1.0,0.1,,,0.8,0.8,,ellipsoid or sphere,1.1,10.0,,,,,,,,,50.38981807334666,200.0,"POLYGON ((299255.58800000045 4101302.939999999, 299255.58800000045 4101322.9399999995, 299275.5880000001 4101322.9399999995, 299275.5880000001 4101302.939999999, 299255.58800000045 4101302.939999999))",400.0000000023283,0.005,
2807,NEON.PLA.D17.SOAP.05659,D17,SOAP,SOAP_020,41.0,51.0,7.7,262.9,Calocedrus decurrens (Torr.) Florin,species,4101321.74259863,299268.208814078,0.7,37.0366647936435,-119.256942597139,1126.49,1.1,single bole tree,Live,25.8,130.0,10.5,,,,5.2,4.8,Mostly shaded,,,,,,,,,,,,162.0299319386407,400.0,"POLYGON ((299255.58800000045 4101302.939999999, 299255.58800000045 4101322.9399999995, 299275.5880000001 4101322.9399999995, 299275.5880000001 4101302.939999999, 299255.58800000045 4101302.939999999))",400.0000000023283,0.0025,522.7924334838775
2808,NEON.PLA.D17.SOAP.05660,D17,SOAP,SOAP_020,41.0,51.0,7.8,239.5,Calocedrus decurrens (Torr.) Florin,species,4101318.73553077,299269.129062549,0.7,37.0366379046637,-119.256931455528,1126.49,1.1,single bole tree,Standing dead,31.1,130.0,12.1,,,,3.6,3.1,Mostly shaded,,,,,,,,,,,,254.63326118027913,400.0,"POLYGON ((299255.58800000045 4101302.939999999, 299255.58800000045 4101322.9399999995, 299275.5880000001 4101322.9399999995, 299275.5880000001 4101302.939999999, 299255.58800000045 4101302.939999999))",400.0000000023283,0.0025,759.644957619646
