,individualID,domainID,siteID,plotID,subplotID,pointID,stemDistance,stemAzimuth,scientificName,taxonRank,adjNorthing,adjEasting,adjCoordinateUncertainty,adjDecimalLatitude,adjDecimalLongitude,adjElevation,adjElevationUncertainty,growthForm,plantStatus,stemDiameter,measurementHeight,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,initialBandStemDiameter,initialDendrometerGap,dendrometerHeight,dendrometerGap,dendrometerCondition,bandStemDiameter
2832,NEON.PLA.D17.SOAP.05681,D17,SOAP,SOAP_020,41.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,1.1,0.2,,,1.0,0.4,,ellipsoid or sphere,1.7,10.0,,,,,,,,
2833,NEON.PLA.D17.SOAP.05682,D17,SOAP,SOAP_020,40.0,,,,Ribes roezlii Regel,species,,,,,,,,small shrub,Live,,,1.0,,,,0.5,0.2,,cylinder,1.2,10.0,,,,,,,,
2834,NEON.PLA.D17.SOAP.05683,D17,SOAP,SOAP_009,31.0,,,,Cercocarpus montanus Raf. var. glaber (S. Watson) F.L. Martin,variety,,,,,,,,single shrub,Live,5.7,130.0,3.0,,,,3.0,2.3,,inverted cone,6.4,10.0,0.2,0.1,,,,,,
2835,NEON.PLA.D17.SOAP.05683,D17,SOAP,SOAP_009,31.0,,,,Cercocarpus montanus Raf. var. glaber (S. Watson) F.L. Martin,variety,,,,,,,,single shrub,Live,2.4,130.0,3.0,,,,3.0,2.3,,inverted cone,3.1,10.0,0.2,0.1,,,,,,
2836,NEON.PLA.D17.SOAP.05683,D17,SOAP,SOAP_009,31.0,,,,Cercocarpus montanus Raf. var. glaber (S. Watson) F.L. Martin,variety,,,,,,,,single shrub,Live,1.8,130.0,3.0,,,,3.0,2.3,,inverted cone,2.9,10.0,0.2,0.1,,,,,,
2837,NEON.PLA.D17.SOAP.05684,D17,SOAP,SOAP_009,31.0,,,,Cercocarpus montanus Raf. var. glaber (S. Watson) F.L. Martin,variety,,,,,,,,small shrub,Standing dead,,,1.5,,,,1.9,1.6,,inverted cone,2.0,10.0,0.2,0.12,,,,,,
2838,NEON.PLA.D17.SOAP.05684,D17,SOAP,SOAP_009,31.0,,,,Cercocarpus montanus Raf. var. glaber (S. Watson) F.L. Martin,variety,,,,,,,,small shrub,Live,,,1.5,,,,1.9,1.6,,inverted cone,1.4,10.0,0.2,0.12,,,,,,
2839,NEON.PLA.D17.SOAP.05684,D17,SOAP,SOAP_009,31.0,,,,Cercocarpus montanus Raf. var. glaber (S. Watson) F.L. Martin,variety,,,,,,,,small shrub,Standing dead,,,1.5,,,,1.9,1.6,,inverted cone,2.1,10.0,0.2,0.12,,,,,,
2840,NEON.PLA.D17.SOAP.05684,D17,SOAP,SOAP_009,31.0,,,,Cercocarpus montanus Raf. var. glaber (S. Watson) F.L. Martin,variety,,,,,,,,small shrub,Live,,,1.5,,,,1.9,1.6,,inverted cone,1.5,10.0,0.2,0.12,,,,,,
2841,NEON.PLA.D17.SOAP.05684,D17,SOAP,SOAP_009,31.0,,,,Cercocarpus montanus Raf. var. glaber (S. Watson) F.L. Martin,variety,,,,,,,,small shrub,Live,,,1.5,,,,1.9,1.6,,inverted cone,2.8,10.0,0.2,0.12,,,,,,
2842,NEON.PLA.D17.SOAP.05684,D17,SOAP,SOAP_009,31.0,,,,Cercocarpus montanus Raf. var. glaber (S. Watson) F.L. Martin,variety,,,,,,,,small shrub,Live,,,1.5,,,,1.9,1.6,,inverted cone,1.0,10.0,0.2,0.12,,,,,,
2843,NEON.PLA.D17.SOAP.05685,D17,SOAP,SOAP_009,31.0,,,,Cercocarpus montanus Raf. var. glaber (S. Watson) F.L. Martin,variety,,,,,,,,small shrub,Live,,,1.9,,,,0.4,0.3,,inverted cone,1.1,10.0,0.1,0.1,,,,,,
2844,NEON.PLA.D17.SOAP.05686,D17,SOAP,SOAP_009,31.0,,,,Cercocarpus montanus Raf. var. glaber (S. Watson) F.L. Martin,variety,,,,,,,,small shrub,Live,,,1.7,,,,1.0,0.7,,inverted cone,1.4,10.0,0.1,0.1,,,,,,
2845,NEON.PLA.D17.SOAP.05686,D17,SOAP,SOAP_009,31.0,,,,Cercocarpus montanus Raf. var. glaber (S. Watson) F.L. Martin,variety,,,,,,,,small shrub,Standing dead,,,1.7,,,,1.0,0.7,,inverted cone,1.1,10.0,0.1,0.1,,,,,,
2846,NEON.PLA.D17.SOAP.05686,D17,SOAP,SOAP_009,31.0,,,,Cercocarpus montanus Raf. var. glaber (S. Watson) F.L. Martin,variety,,,,,,,,small shrub,Live,,,1.7,,,,1.0,0.7,,inverted cone,1.0,10.0,0.1,0.1,,,,,,
2847,NEON.PLA.D17.SOAP.05687,D17,SOAP,SOAP_008,,,,,Quercus chrysolepis Liebm.,species,,,,,,,,small tree,Live,1.1,128.0,2.1,,,,344.4,312.7,,,,,,,,,,,,
2848,NEON.PLA.D17.SOAP.05688,D17,SOAP,SOAP_008,41.0,,,,Quercus chrysolepis Liebm.,species,,,,,,,,sapling,Live,,,0.7,,,,,,,,1.4,10.0,,,,,,,,
2849,NEON.PLA.D17.SOAP.05689,D17,SOAP,SOAP_008,41.0,,,,Ribes roezlii Regel,species,,,,,,,,small shrub,Live,,,1.2,0.1,,,1.5,1.3,,ellipsoid or sphere,1.1,10.0,,,,,,,,
2850,NEON.PLA.D17.SOAP.05690,D17,SOAP,SOAP_008,32.0,,,,Quercus kelloggii Newberry,species,,,,,,,,sapling,Live,,,0.9,,,,,,,,1.3,10.0,,,,,,,,
2852,NEON.PLA.D17.SOAP.05691,D17,SOAP,SOAP_008,32.0,,,,Quercus chrysolepis Liebm.,species,,,,,,,,sapling,Live,,,0.5,,,,,,,,1.8,10.0,,,,,,,,
2853,NEON.PLA.D17.SOAP.05692,D17,SOAP,SOAP_008,32.0,,,,Chamaebatia foliolosa Benth.,species,,,,,,,,small shrub,Live,,,0.3,0.2,,,0.5,0.4,,ellipsoid or sphere,1.0,10.0,,,,,,,,
2854,NEON.PLA.D17.SOAP.05693,D17,SOAP,SOAP_008,31.0,,,,Quercus kelloggii Newberry,species,,,,,,,,sapling,Live,,,0.7,,,,,,,,1.0,10.0,,,,,,,,
2856,NEON.PLA.D17.SOAP.05694,D17,SOAP,SOAP_008,31.0,,,,Calocedrus decurrens (Torr.) Florin,species,,,,,,,,small tree,Standing dead,2.6,130.0,2.1,,,,1.7,1.0,,,,,,,,,,,,
2857,NEON.PLA.D17.SOAP.05695,D17,SOAP,SOAP_008,,,,,Calocedrus decurrens (Torr.) Florin,species,,,,,,,,sapling,Standing dead,,,1.0,,,,,,,,2.4,10.0,,,,,,,,
2858,NEON.PLA.D17.SOAP.05696,D17,SOAP,SOAP_008,31.0,,,,Calocedrus decurrens (Torr.) Florin,species,,,,,,,,sapling,Standing dead,,,1.6,,,,,,,,2.4,10.0,,,,,,,,
2859,NEON.PLA.D17.SOAP.05697,D17,SOAP,SOAP_008,40.0,,,,Ribes roezlii Regel,species,,,,,,,,small shrub,Live,,,1.3,,,,1.5,1.2,,oblate half-sphere,1.0,10.0,,,,,,,,
2860,NEON.PLA.D17.SOAP.05697,D17,SOAP,SOAP_008,40.0,,,,Ribes roezlii Regel,species,,,,,,,,small shrub,Live,,,1.3,,,,1.5,1.2,,oblate half-sphere,1.1,10.0,,,,,,,,
2861,NEON.PLA.D17.SOAP.05698,D17,SOAP,SOAP_008,40.0,,,,Pinus ponderosa Lawson & C. Lawson,species,,,,,,,,sapling,Live,,,0.5,,,,,,,,1.1,10.0,,,,,,,,
2862,NEON.PLA.D17.SOAP.05699,D17,SOAP,SOAP_008,40.0,,,,Pinus ponderosa Lawson & C. Lawson,species,,,,,,,,sapling,Live,,,0.6,,,,,,,,1.0,10.0,,,,,,,,
2863,NEON.PLA.D17.SOAP.05700,D17,SOAP,SOAP_009,31.0,,,,Cercocarpus montanus Raf. var. glaber (S. Watson) F.L. Martin,variety,,,,,,,,single shrub,Live,1.0,130.0,2.4,,,,2.9,1.6,,inverted cone,1.4,10.0,0.4,0.2,,,,,,
2864,NEON.PLA.D17.SOAP.05700,D17,SOAP,SOAP_009,31.0,,,,Cercocarpus montanus Raf. var. glaber (S. Watson) F.L. Martin,variety,,,,,,,,single shrub,Live,1.2,130.0,2.4,,,,2.9,1.6,,inverted cone,2.7,10.0,0.4,0.2,,,,,,
2865,NEON.PLA.D17.SOAP.05700,D17,SOAP,SOAP_009,31.0,,,,Cercocarpus montanus Raf. var. glaber (S. Watson) F.L. Martin,variety,,,,,,,,single shrub,Live,1.0,130.0,2.4,,,,2.9,1.6,,inverted cone,3.7,10.0,0.4,0.2,,,,,,
2866,NEON.PLA.D17.SOAP.05801,D17,SOAP,SOAP_015,31.0,,,,Quercus chrysolepis Liebm.,species,,,,,,,,sapling,Live,,,1.0,,,,,,,,1.2,20.0,,,,,,,,
2867,NEON.PLA.D17.SOAP.05802,D17,SOAP,SOAP_015,31.0,,,,Quercus chrysolepis Liebm.,species,,,,,,,,sapling,Live,,,1.3,,,,,,,,1.3,10.0,,,,,,,,
2868,NEON.PLA.D17.SOAP.05803,D17,SOAP,SOAP_015,31.0,,,,Quercus chrysolepis Liebm.,species,,,,,,,,sapling,Live,,,1.0,,,,,,,,1.6,10.0,,,,,,,,
2869,NEON.PLA.D17.SOAP.05804,D17,SOAP,SOAP_015,31.0,,,,Quercus chrysolepis Liebm.,species,,,,,,,,sapling,Live,,,0.9,,,,,,,,1.3,10.0,,,,,,,,
2870,NEON.PLA.D17.SOAP.05805,D17,SOAP,SOAP_015,31.0,,,,Quercus chrysolepis Liebm.,species,,,,,,,,sapling,Live,,,1.6,,,,,,,,2.8,10.0,,,,,,,,
2871,NEON.PLA.D17.SOAP.05806,D17,SOAP,SOAP_015,31.0,,,,Quercus chrysolepis Liebm.,species,,,,,,,,small tree,Standing dead,6.8,130.0,3.2,,,,4.0,1.4,,,,,,,,,,,,
2872,NEON.PLA.D17.SOAP.05807,D17,SOAP,SOAP_015,31.0,,,,Quercus chrysolepis Liebm.,species,,,,,,,,sapling,"Live, physically damaged",,,1.0,,,,,,,,1.2,10.0,,,,,,,,
2873,NEON.PLA.D17.SOAP.05808,D17,SOAP,SOAP_015,31.0,,,,Quercus chrysolepis Liebm.,species,,,,,,,,sapling,Live,,,1.0,,,,,,,,1.4,10.0,,,,,,,,
2874,NEON.PLA.D17.SOAP.05809,D17,SOAP,SOAP_015,40.0,,,,Ceanothus cuneatus (Hook.) Nutt.,species,,,,,,,,small shrub,Live,,,0.8,0.1,,,0.7,0.5,,ellipsoid or sphere,1.0,10.0,,,,,,,,
2875,NEON.PLA.D17.SOAP.05810,D17,SOAP,SOAP_015,40.0,,,,Ceanothus cuneatus (Hook.) Nutt.,species,,,,,,,,small shrub,Live,,,1.4,0.3,,,1.4,1.0,,ellipsoid or sphere,1.3,10.0,,,,,,,,
2876,NEON.PLA.D17.SOAP.05811,D17,SOAP,SOAP_015,40.0,,,,Ceanothus cuneatus (Hook.) Nutt.,species,,,,,,,,small shrub,Live,,,1.4,0.2,,,1.0,0.9,,ellipsoid or sphere,1.7,10.0,,,,,,,,
2877,NEON.PLA.D17.SOAP.05812,D17,SOAP,SOAP_015,40.0,,,,Ceanothus cuneatus (Hook.) Nutt.,species,,,,,,,,small shrub,Live,,,1.3,0.1,,,0.8,0.5,,ellipsoid or sphere,1.1,10.0,,,,,,,,
2878,NEON.PLA.D17.SOAP.05813,D17,SOAP,SOAP_015,40.0,,,,Ceanothus cuneatus (Hook.) Nutt.,species,,,,,,,,small shrub,Live,,,1.2,0.1,,,1.2,0.6,,ellipsoid or sphere,1.3,10.0,,,,,,,,
2879,NEON.PLA.D17.SOAP.05814,D17,SOAP,SOAP_015,40.0,,,,Ceanothus cuneatus (Hook.) Nutt.,species,,,,,,,,small shrub,Live,,,1.0,,,,0.9,0.6,,inverted cone,1.0,10.0,0.1,0.1,,,,,,
2880,NEON.PLA.D17.SOAP.05815,D17,SOAP,SOAP_015,41.0,,,,Calocedrus decurrens (Torr.) Florin,species,,,,,,,,small tree,Standing dead,8.8,130.0,7.7,,,,1.5,1.4,,,,,,,,,,,,
2881,NEON.PLA.D17.SOAP.05817,D17,SOAP,SOAP_015,32.0,,,,Quercus chrysolepis Liebm.,species,,,,,,,,small tree,Standing dead,2.6,130.0,2.0,,,,2.4,1.2,,,,,,,,,,,,
2882,NEON.PLA.D17.SOAP.05818,D17,SOAP,SOAP_015,32.0,,,,Quercus chrysolepis Liebm.,species,,,,,,,,small tree,Standing dead,6.4,130.0,3.2,,,,0.9,0.8,,,,,,,,,,,,
2883,NEON.PLA.D17.SOAP.05819,D17,SOAP,SOAP_015,32.0,,,,Quercus chrysolepis Liebm.,species,,,,,,,,small tree,Standing dead,8.0,130.0,3.7,,,,2.7,2.6,,,,,,,,,,,,
2884,NEON.PLA.D17.SOAP.05820,D17,SOAP,SOAP_015,32.0,,,,Quercus chrysolepis Liebm.,species,,,,,,,,sapling,Live,,,0.9,,,,,,,,1.1,10.0,,,,,,,,
2885,NEON.PLA.D17.SOAP.05821,D17,SOAP,SOAP_015,32.0,,,,Quercus chrysolepis Liebm.,species,,,,,,,,sapling,Live,,,1.6,,,,,,,,1.6,10.0,,,,,,,,
2886,NEON.PLA.D17.SOAP.05822,D17,SOAP,SOAP_015,32.0,,,,Quercus chrysolepis Liebm.,species,,,,,,,,sapling,Live,,,1.4,,,,,,,,1.7,10.0,,,,,,,,
2887,NEON.PLA.D17.SOAP.05823,D17,SOAP,SOAP_015,31.0,41.0,9.1,234.0,Quercus chrysolepis Liebm.,species,4101482.6920342,299735.126775351,0.72,37.0382142502659,-119.251739295933,1058.43,1.18,single bole tree,Live,25.6,130.0,14.4,,,,6.5,4.2,Mostly shaded,,,,,,,,,,,
2888,NEON.PLA.D17.SOAP.05824,D17,SOAP,SOAP_015,31.0,41.0,6.2,259.9,Quercus kelloggii Newberry,species,4101486.9536063,299736.384910284,0.72,37.0382529043231,-119.251726293733,1058.43,1.18,single bole tree,Live,38.2,130.0,17.5,,,,8.1,7.3,Partially shaded,,,,,,,,,,,
2889,NEON.PLA.D17.SOAP.05825,D17,SOAP,SOAP_015,31.0,41.0,5.8,202.9,Quercus chrysolepis Liebm.,species,4101482.69800465,299740.231911089,0.72,37.038215393147,-119.251681936722,1058.43,1.18,multi-bole tree,Live,24.5,140.0,12.8,,,,6.9,6.0,Partially shaded,,,,,,,,,,,
2890,NEON.PLA.D17.SOAP.05825,D17,SOAP,SOAP_015,31.0,41.0,5.8,202.9,Quercus chrysolepis Liebm.,species,4101482.69800465,299740.231911089,0.72,37.038215393147,-119.251681936722,1058.43,1.18,multi-bole tree,Live,15.0,140.0,12.8,,,,6.9,6.0,Partially shaded,,,,,,,,,,,
2891,NEON.PLA.D17.SOAP.05826,D17,SOAP,SOAP_015,31.0,41.0,6.4,199.6,Pinus ponderosa Lawson & C. Lawson,species,4101482.0117123,299740.341939954,0.72,37.0382092349153,-119.251680517817,1058.43,1.18,single bole tree,Standing dead,91.3,130.0,44.9,,,,4.5,4.4,Full sun,,,,,,,,,,,
2892,NEON.PLA.D17.SOAP.05827,D17,SOAP,SOAP_015,31.0,31.0,3.0,5.3,Quercus chrysolepis Liebm.,species,4101481.38877409,299732.569591762,0.73,37.0382019657448,-119.251767681367,1064.17,1.18,single bole tree,Standing dead,12.8,130.0,7.3,,,,4.0,1.5,Mostly shaded,,,,,,,,,,,
2893,NEON.PLA.D17.SOAP.05828,D17,SOAP,SOAP_009,32.0,,,,Quercus chrysolepis Liebm.,species,,,,,,,,small tree,Live,4.8,130.0,3.4,,,,2.5,2.4,,,,,,,,,,,,
2894,NEON.PLA.D17.SOAP.05828,D17,SOAP,SOAP_009,32.0,,,,Quercus chrysolepis Liebm.,species,,,,,,,,small tree,Live,5.2,130.0,3.4,,,,2.5,2.4,,,,,,,,,,,,
2895,NEON.PLA.D17.SOAP.05829,D17,SOAP,SOAP_009,32.0,,,,Quercus chrysolepis Liebm.,species,,,,,,,,sapling,Standing dead,,,1.0,,,,,,,,2.1,10.0,,,,,,,,
2896,NEON.PLA.D17.SOAP.05830,D17,SOAP,SOAP_009,32.0,,,,Cercocarpus montanus Raf. var. glaber (S. Watson) F.L. Martin,variety,,,,,,,,small shrub,Live,,,2.2,,,,1.1,1.0,,inverted cone,1.8,10.0,0.1,0.1,,,,,,
2897,NEON.PLA.D17.SOAP.05830,D17,SOAP,SOAP_009,32.0,,,,Cercocarpus montanus Raf. var. glaber (S. Watson) F.L. Martin,variety,,,,,,,,small shrub,Standing dead,,,2.2,,,,1.1,1.0,,inverted cone,1.4,10.0,0.1,0.1,,,,,,
2898,NEON.PLA.D17.SOAP.05830,D17,SOAP,SOAP_009,32.0,,,,Cercocarpus montanus Raf. var. glaber (S. Watson) F.L. Martin,variety,,,,,,,,small shrub,Live,,,2.2,,,,1.1,1.0,,inverted cone,1.4,10.0,0.1,0.1,,,,,,
2899,NEON.PLA.D17.SOAP.05830,D17,SOAP,SOAP_009,32.0,,,,Cercocarpus montanus Raf. var. glaber (S. Watson) F.L. Martin,variety,,,,,,,,small shrub,Standing dead,,,2.2,,,,1.1,1.0,,inverted cone,2.2,10.0,0.1,0.1,,,,,,
2900,NEON.PLA.D17.SOAP.05830,D17,SOAP,SOAP_009,32.0,,,,Cercocarpus montanus Raf. var. glaber (S. Watson) F.L. Martin,variety,,,,,,,,small shrub,Live,,,2.2,,,,1.1,1.0,,inverted cone,2.0,10.0,0.1,0.1,,,,,,
2901,NEON.PLA.D17.SOAP.05830,D17,SOAP,SOAP_009,32.0,,,,Cercocarpus montanus Raf. var. glaber (S. Watson) F.L. Martin,variety,,,,,,,,small shrub,Live,,,2.2,,,,1.1,1.0,,inverted cone,2.0,10.0,0.1,0.1,,,,,,
2902,NEON.PLA.D17.SOAP.05830,D17,SOAP,SOAP_009,32.0,,,,Cercocarpus montanus Raf. var. glaber (S. Watson) F.L. Martin,variety,,,,,,,,small shrub,Live,,,2.2,,,,1.1,1.0,,inverted cone,1.0,10.0,0.1,0.1,,,,,,
2903,NEON.PLA.D17.SOAP.05831,D17,SOAP,SOAP_009,32.0,,,,Cercocarpus montanus Raf. var. glaber (S. Watson) F.L. Martin,variety,,,,,,,,small shrub,Live,,,1.1,,,,1.2,0.9,,inverted cone,1.7,10.0,0.1,0.1,,,,,,
2904,NEON.PLA.D17.SOAP.05831,D17,SOAP,SOAP_009,32.0,,,,Cercocarpus montanus Raf. var. glaber (S. Watson) F.L. Martin,variety,,,,,,,,small shrub,Live,,,1.1,,,,1.2,0.9,,inverted cone,1.1,10.0,0.1,0.1,,,,,,
2905,NEON.PLA.D17.SOAP.05832,D17,SOAP,SOAP_009,32.0,,,,Cercocarpus montanus Raf. var. glaber (S. Watson) F.L. Martin,variety,,,,,,,,single shrub,Standing dead,3.5,130.0,4.9,,,,2.9,2.9,,inverted cone,4.3,10.0,0.2,0.1,,,,,,
2906,NEON.PLA.D17.SOAP.05832,D17,SOAP,SOAP_009,32.0,,,,Cercocarpus montanus Raf. var. glaber (S. Watson) F.L. Martin,variety,,,,,,,,single shrub,Standing dead,2.2,130.0,4.9,,,,2.9,2.9,,inverted cone,3.1,10.0,0.2,0.1,,,,,,
2907,NEON.PLA.D17.SOAP.05832,D17,SOAP,SOAP_009,32.0,,,,Cercocarpus montanus Raf. var. glaber (S. Watson) F.L. Martin,variety,,,,,,,,single shrub,Live,1.1,130.0,4.9,,,,2.9,2.9,,inverted cone,2.2,10.0,0.2,0.1,,,,,,
2908,NEON.PLA.D17.SOAP.05832,D17,SOAP,SOAP_009,32.0,,,,Cercocarpus montanus Raf. var. glaber (S. Watson) F.L. Martin,variety,,,,,,,,single shrub,Live,1.8,130.0,4.9,,,,2.9,2.9,,inverted cone,3.3,10.0,0.2,0.1,,,,,,
2909,NEON.PLA.D17.SOAP.05833,D17,SOAP,SOAP_009,32.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,single shrub,Standing dead,3.7,130.0,0.5,,,,2.7,1.3,,inverted cone,8.5,10.0,0.1,0.1,,,,,,
2910,NEON.PLA.D17.SOAP.05834,D17,SOAP,SOAP_009,32.0,,,,Cercocarpus montanus Raf. var. glaber (S. Watson) F.L. Martin,variety,,,,,,,,small shrub,Live,,,2.1,,,,2.0,0.6,,inverted cone,2.8,10.0,0.1,0.1,,,,,,
2911,NEON.PLA.D17.SOAP.05834,D17,SOAP,SOAP_009,32.0,,,,Cercocarpus montanus Raf. var. glaber (S. Watson) F.L. Martin,variety,,,,,,,,small shrub,Live,,,2.1,,,,2.0,0.6,,inverted cone,1.1,10.0,0.1,0.1,,,,,,
2912,NEON.PLA.D17.SOAP.05835,D17,SOAP,SOAP_009,32.0,,,,Cercocarpus montanus Raf. var. glaber (S. Watson) F.L. Martin,variety,,,,,,,,single shrub,Live,1.0,130.0,2.5,,,,2.5,2.0,,inverted cone,1.9,10.0,0.4,0.3,,,,,,
2913,NEON.PLA.D17.SOAP.05836,D17,SOAP,SOAP_009,32.0,,,,Cercocarpus montanus Raf. var. glaber (S. Watson) F.L. Martin,variety,,,,,,,,single shrub,Live,1.0,130.0,2.1,,,,2.2,1.4,,inverted cone,2.2,20.0,0.1,0.1,,,,,,
2914,NEON.PLA.D17.SOAP.05836,D17,SOAP,SOAP_009,32.0,,,,Cercocarpus montanus Raf. var. glaber (S. Watson) F.L. Martin,variety,,,,,,,,single shrub,Live,1.0,130.0,2.1,,,,2.2,1.4,,inverted cone,1.6,10.0,0.1,0.1,,,,,,
2915,NEON.PLA.D17.SOAP.05836,D17,SOAP,SOAP_009,32.0,,,,Cercocarpus montanus Raf. var. glaber (S. Watson) F.L. Martin,variety,,,,,,,,single shrub,Live,1.4,130.0,2.1,,,,2.2,1.4,,inverted cone,2.2,10.0,0.1,0.1,,,,,,
2916,NEON.PLA.D17.SOAP.05836,D17,SOAP,SOAP_009,32.0,,,,Cercocarpus montanus Raf. var. glaber (S. Watson) F.L. Martin,variety,,,,,,,,single shrub,Standing dead,1.4,130.0,2.1,,,,2.2,1.4,,inverted cone,3.0,10.0,0.1,0.1,,,,,,
2917,NEON.PLA.D17.SOAP.05836,D17,SOAP,SOAP_009,32.0,,,,Cercocarpus montanus Raf. var. glaber (S. Watson) F.L. Martin,variety,,,,,,,,single shrub,Live,1.1,130.0,2.1,,,,2.2,1.4,,inverted cone,3.7,10.0,0.1,0.1,,,,,,
2918,NEON.PLA.D17.SOAP.05837,D17,SOAP,SOAP_009,32.0,,,,Cercocarpus montanus Raf. var. glaber (S. Watson) F.L. Martin,variety,,,,,,,,single shrub,Standing dead,1.0,130.0,2.6,,,,1.8,1.1,,inverted cone,3.2,10.0,0.1,0.1,,,,,,
2919,NEON.PLA.D17.SOAP.05837,D17,SOAP,SOAP_009,32.0,,,,Cercocarpus montanus Raf. var. glaber (S. Watson) F.L. Martin,variety,,,,,,,,single shrub,Live,1.2,130.0,2.6,,,,1.8,1.1,,inverted cone,2.1,10.0,0.1,0.1,,,,,,
2920,NEON.PLA.D17.SOAP.05838,D17,SOAP,SOAP_009,32.0,,,,Cercocarpus montanus Raf. var. glaber (S. Watson) F.L. Martin,variety,,,,,,,,small shrub,Standing dead,,,0.4,,,,1.2,0.7,,inverted cone,4.1,10.0,0.1,0.1,,,,,,
2921,NEON.PLA.D17.SOAP.05839,D17,SOAP,SOAP_009,32.0,,,,Cercocarpus montanus Raf. var. glaber (S. Watson) F.L. Martin,variety,,,,,,,,single shrub,Standing dead,1.1,130.0,2.9,,,,1.3,0.8,,inverted cone,2.0,10.0,0.1,0.1,,,,,,
2922,NEON.PLA.D17.SOAP.05839,D17,SOAP,SOAP_009,32.0,,,,Cercocarpus montanus Raf. var. glaber (S. Watson) F.L. Martin,variety,,,,,,,,single shrub,Live,1.6,130.0,2.9,,,,1.3,0.8,,inverted cone,2.9,10.0,0.1,0.1,,,,,,
2923,NEON.PLA.D17.SOAP.05840,D17,SOAP,SOAP_009,32.0,,,,Cercocarpus montanus Raf. var. glaber (S. Watson) F.L. Martin,variety,,,,,,,,single shrub,Live,1.4,130.0,2.2,,,,1.3,1.2,,inverted cone,5.2,10.0,0.1,0.1,,,,,,
2924,NEON.PLA.D17.SOAP.05841,D17,SOAP,SOAP_009,32.0,,,,Cercocarpus montanus Raf. var. glaber (S. Watson) F.L. Martin,variety,,,,,,,,small shrub,Live,,,2.0,,,,1.0,0.8,,inverted cone,1.2,10.0,0.1,0.1,,,,,,
2925,NEON.PLA.D17.SOAP.05841,D17,SOAP,SOAP_009,32.0,,,,Cercocarpus montanus Raf. var. glaber (S. Watson) F.L. Martin,variety,,,,,,,,small shrub,Live,,,2.0,,,,1.0,0.8,,inverted cone,1.9,10.0,0.1,0.1,,,,,,
2926,NEON.PLA.D17.SOAP.05842,D17,SOAP,SOAP_009,32.0,,,,Quercus chrysolepis Liebm.,species,,,,,,,,sapling,Live,,,2.0,,,,,,,,1.2,10.0,,,,,,,,
2927,NEON.PLA.D17.SOAP.05843,D17,SOAP,SOAP_009,41.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,single shrub,Standing dead,5.6,130.0,1.7,0.5,,,1.7,1.3,,ellipsoid or sphere,7.9,10.0,,,,,,,,
2928,NEON.PLA.D17.SOAP.05843,D17,SOAP,SOAP_009,41.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,single shrub,Standing dead,3.2,130.0,1.7,0.5,,,1.7,1.3,,ellipsoid or sphere,7.7,10.0,,,,,,,,
2929,NEON.PLA.D17.SOAP.05844,D17,SOAP,SOAP_009,41.0,,,,Quercus chrysolepis Liebm.,species,,,,,,,,small tree,Live,5.3,130.0,2.5,,,,2.9,2.4,,,,,,,,,,,,
2930,NEON.PLA.D17.SOAP.05845,D17,SOAP,SOAP_009,41.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,single shrub,Live,6.4,130.0,1.2,,,,4.0,1.7,,inverted cone,10.0,10.0,0.1,0.1,,,,,,
2931,NEON.PLA.D17.SOAP.05846,D17,SOAP,SOAP_009,41.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,single shrub,Standing dead,6.0,130.0,1.2,,,,4.3,1.5,,oblate half-sphere,8.6,10.0,,,,,,,,
2932,NEON.PLA.D17.SOAP.05846,D17,SOAP,SOAP_009,41.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,single shrub,Standing dead,6.7,130.0,1.2,,,,4.3,1.5,,oblate half-sphere,8.8,10.0,,,,,,,,
2933,NEON.PLA.D17.SOAP.05847,D17,SOAP,SOAP_009,41.0,41.0,6.4,262.1,Quercus chrysolepis Liebm.,species,4101461.24141491,299288.840429435,0.7,37.0379257213232,-119.256747992161,1095.88,1.1,multi-bole tree,Live,29.5,130.0,6.8,,,,11.8,7.9,Full sun,,,,,,,,,,,
2934,NEON.PLA.D17.SOAP.05847,D17,SOAP,SOAP_009,41.0,41.0,6.4,262.1,Quercus chrysolepis Liebm.,species,4101461.24141491,299288.840429435,0.7,37.0379257213232,-119.256747992161,1095.88,1.1,multi-bole tree,Live,41.5,130.0,6.8,,,,11.8,7.9,Full sun,,,,,,,,,,,
